1	2017-04-05	adios norway imports
Oil_Name	ADIOS_Oil_ID	Location	Field_Name	Synonyms	Reference	API	Pour_Point_Min_K	Pour_Point_Max_K	Product_Type	Comments	Asphaltenes	Wax_Content	Aromatics	Water_Content_Emulsion	Emuls_Constant_Min	Emuls_Constant_Max	Flash_Point_Min_K	Flash_Point_Max_K	Oil_Water_Interfacial_Tension_N_m	Oil_Water_Interfacial_Tension_Ref_Temp_K	Oil_SeaWater_Interfacial_Tension_N_m	Oil_SeaWater_Interfacial_Tension_Ref_Temp_K	Density1_Kg_m_3	Density1_Ref_Temp_K	Density1_Weathering	Density2_Kg_m_3	Density2_Ref_Temp_K	Density2_Weathering	Density3_Kg_m_3	Density3_Ref_Temp_K	Density3_Weathering	Density4_Kg_m_3	Density4_Ref_Temp_K	Density4_Weathering	KVis1_m_2_s	KVis1_Ref_Temp_K	KVis1_Weathering	KVis2_m_2_s	KVis2_Ref_Temp_K	KVis2_Weathering	KVis3_m_2_s	KVis3_Ref_Temp_K	KVis3_Weathering	KVis4_m_2_s	KVis4_Ref_Temp_K	KVis4_Weathering	KVis5_m_2_s	KVis5_Ref_Temp_K	KVis5_Weathering	KVis6_m_2_s	KVis6_Ref_Temp_K	KVis6_Weathering	DVis1_kg_ms	DVis1_Ref_Temp_K	DVis1_Weathering	DVis2_kg_ms	DVis2_Ref_Temp_K	DVis2_Weathering	DVis3_kg_ms	DVis3_Ref_Temp_K	DVis3_Weathering	DVis4_kg_ms	DVis4_Ref_Temp_K	DVis4_Weathering	DVis5_kg_ms	DVis5_Ref_Temp_K	DVis5_Weathering	DVis6_kg_ms	DVis6_Ref_Temp_K	DVis6_Weathering	Cut1_Vapor_Temp_K	Cut1_Liquid_Temp_K	Cut1_Fraction	Cut2_Vapor_Temp_K	Cut2_Liquid_Temp_K	Cut2_Fraction	Cut3_Vapor_Temp_K	Cut3_Liquid_Temp_K	Cut3_Fraction	Cut4_Vapor_Temp_K	Cut4_Liquid_Temp_K	Cut4_Fraction	Cut5_Vapor_Temp_K	Cut5_Liquid_Temp_K	Cut5_Fraction	Cut6_Vapor_Temp_K	Cut6_Liquid_Temp_K	Cut6_Fraction	Cut7_Vapor_Temp_K	Cut7_Liquid_Temp_K	Cut7_Fraction	Cut8_Vapor_Temp_K	Cut8_Liquid_Temp_K	Cut8_Fraction	Cut9_Vapor_Temp_K	Cut9_Liquid_Temp_K	Cut9_Fraction	Cut10_Vapor_Temp_K	Cut10_Liquid_Temp_K	Cut10_Fraction	Cut11_Vapor_Temp_K	Cut11_Liquid_Temp_K	Cut11_Fraction	Cut12_Vapor_Temp_K	Cut12_Liquid_Temp_K	Cut12_Fraction	Cut13_Vapor_Temp_K	Cut13_Liquid_Temp_K	Cut13_Fraction	Cut14_Vapor_Temp_K	Cut14_Liquid_Temp_K	Cut14_Fraction	Cut15_Vapor_Temp_K	Cut15_Liquid_Temp_K	Cut15_Fraction	Cut_Units	Oil_Class	Tox_EC1_Species	Tox_EC1_24h	Tox_EC1_48h	Tox_EC1_96h	Tox_EC2_Species	Tox_EC2_24h	Tox_EC2_48h	Tox_EC2_96h	Tox_EC3_Species	Tox_EC3_24h	Tox_EC3_48h	Tox_EC3_96h	Tox_LC1_Species	Tox_LC1_24h	Tox_LC1_48h	Tox_LC1_96h	Tox_LC2_Species	Tox_LC2_24h	Tox_LC2_48h	Tox_LC2_96h	Tox_LC3_Species	Tox_LC3_24h	Tox_LC3_48h	Tox_LC3_96h	Adhesion	Benzene	Naphthenes	Paraffins	Polars	Resins	Saturates	Sulphur	Reid_Vapor_Pressure	Viscosity Multiplier	Nickel	Vanadium	Conrandson_Residuum	Conrandson_Crude	Dispersability_Temp_K	Preferred_Oils	K0Y
DUVA 2021	AD03148	NORWAY	DUVA		Sorheim et al., 2021, Duva - Weathering properties and behaviour at sea		303	306	Crude		0.0011	0.0682					344	382					868.30005	286	0	875.8	286	0.06199998	883.3	286	0.13900006	886.39996	286	0.18																			6.412	286	0	12.303	286	0.06199998	12.437	286	0.13900006	19.968	286	0.18							321		0.01	353		0.02	384		0.05	426		0.1	474		0.15	509		0.2	560		0.3	601		0.4	639		0.5	675		0.6	708		0.7	748		0.8	805		0.9	859		0.95	916		0.98	volume
VALHALL 2021	AD03149	NORWAY	VALHALL		Sorheim et al., 2021, Valhall - Weathering properties and behaviour at sea		267	297	Crude		0.0004	0.0499					309	394					842	286	0	878	286	0.17400002	896	286	0.29000002	909	286	0.37300003																			0.015	286	0	0.09100001	286	0.17400002	0.30100003	286	0.29000002	0.94900006	286	0.37300003							301		0.032	363		0.12	417		0.224	477		0.341	537		0.443	590		0.542	652		0.638	714		0.732	783		0.824	879		0.913	947		0.957	1015		0.985										volume
SF NORD BRENT 2021	AD03150	NORWAY	STATFJORD		Sorheim et al., 2021, Characterization of oil properties and weathering studies on Statfjord crude Oils		295	302	Crude		0.0028	0.0413					351	396					845	286	0	875	286	0.16	893	286	0.288	907	286	0.387																			0.10300001	286	0	0.21200001	286	0.16000003	2.584	286	0.28800005	6.3480005	286	0.38700002							274		0.02	310		0.05	342		0.07	372		0.12	424		0.22	490		0.34	544		0.45	590		0.55	642		0.64	696		0.73	754		0.82	824		0.91	888		0.96	934		0.98	983		1	volume
SYGNA BRENT 2021	AD03151	NORWAY	STATFJORD		Sorheim et al., 2021, Characterization of oil properties and weathering studies on Statfjord crude oils		276	300	Crude		0.0048	0.0528					315.5	396					843	286	0	873	286	0.16900003	887	286	0.26199996	903	286	0.38300002																			0.045	286	0	0.518	286	0.16900003	1.409	286	0.26199996	7.1150002	286	0.38300002							309		0.03	342		0.07	374		0.13	432		0.24	490		0.35	543		0.45	590		0.55	645		0.64	701		0.74	763		0.83	850		0.92	918		0.96	960		0.98	1021		1				volume
ALVE 2014	AD03152	NORWAY	ALVE		Guyomarch 2014, WEATHERING AND DISPERSIBILITY STUDY OF THE ALVE CRUDE OIL IN SIMULATED LOCAL WEATHER CONDITIONS		282	297	Crude		0.15	0.056					318	356.5					831	286	0	907	286	0.301	953	286	0.393	961	286	0.48																			0.005	286	0	0.032	286	0.301	1.097	286	0.393	9.568001	286	0.48							309		0.031	374		0.123	474		0.4	573		0.678	673		0.869	793		0.96																												volume
OSEBERG C 1995	AD03153	NORWAY	OSEBERG		Strom-Kristiansen et al., 1995, Forvitringsegenskaper paa sjoen for Sture Blend, Oseberg feltsenter og Oseberg C raaolje		249	300	Crude		0.0036	0.034					336	424					857	286	0	887	286	0.21	903	286	0.33	909	286	0.37																			0.014	286	0	0.043	286	0.21	0.13	286	0.33	0.19	286	0.37							328		0.007	338		0.027	378		0.08	418		0.173	498		0.33	673		0.62																												volume
DUGONG 2022	AD03154	NORWAY	DUGONG		Sorheim et al., 2022, Dugong - Weathering properties and behaviour at sea		240	300	Crude		0.0033	0.0506					310.5	386					832.5	286	0	866.6	286	0.192	880.9	286	0.293	893.5	286	0.385																			0.015	286	0	0.083	286	0.192	0.171	286	0.293	0.348	286	0.385							298		0.01	323		0.03	373		0.13	423		0.225	573		0.525	823		0.88																												volume
LILLE PRINSEN 2022	AD03155	NORWAY	LILLE PRINSEN		Sorheim et al., 2022, Lille Prinsen - Weathering properties and behaviour at sea		273	297	Crude		0.0053	0.0471					316	387					850.89	286	0	884.56	286	0.16	897.39	286	0.25	911.19	286	0.35																			0.017	286	0	0.1	286	0.16	0.25	286	0.25	0.65	286	0.35							321		0.0492	329		0.058	337		0.0612	376		0.1285	423		0.2193	471		0.3005	523		0.4017																									volume
TOR II 2022	AD03156	NORWAY	TOR		Sorheim et al., 2022, Weathering study of TOR II and evaluation of oil weathering properties on Eldfisk S and Ekofisk J		270	294	Crude		0.0007	0.0427					322.5	386					854	286	0	880	286	0.168	889	286	0.233	901	286	0.366																			0.017	286	0	0.09	286	0.168	0.205	286	0.333	1.051	286	0.366							309		0.015	342		0.028	392		0.124	446		0.235	664		0.639	786		0.827	1002		0.988																									volume
VALE 2001	AD03157	NORWAY	VALE		Moldestad et al., 2001, Vale lettolje - Forvitringsegenskaper og vannloselighet		246	294	Crude		0.0007	0.045											821	286	0	850	286	0.268	866	286	0.389	877	286	0.504																			0.008	286	0	0.146	286	0.268	1.91	286	0.389	6.69	286	0.504							338		0.1	363		0.15	448		0.33	478		0.39	583		0.61	798		0.86																												volume
GOLIAT REALGRUNNEN 2003	AD03158	NORWAY	GOLIAT		Moldestad et al., 2001, Goliat - weathering properties, appearance code, water solubility and toxicity		261	291	Crude		0.0014	0.051					318	397					857	286	0	869	286	0.135	877	286	0.242	884	286	0.337																			0.257	286	0	1.411	286	0.135	3.89	286	0.242	10.3	286	0.337							353		0.021	433		0.151	503		0.27	623		0.61	803		0.896																															volume
